name,profession,age,ranking_visib_5criteria,date_added_to_alivewatch,risk_factor
Taylor_Wang,astronaut,85,87679.0,2025-01-03,0.061605
Beth_Fowler,actor,85,87654.0,2025-01-03,0.06173
Harry_Northup,actor,85,86057.0,2025-01-03,0.069715
Geoffrey_Boycott,cricket,85,85225.0,2025-01-03,0.073875
Richard_Chew,film,85,82156.0,2025-01-03,0.08922
Ina_May_Gaskin,midwife,85,82074.0,2025-01-03,0.08963
Stephen_J._Lippard,chemist,85,81208.5,2025-01-03,0.0939575
David_Broome,jumper,85,79904.5,2025-01-03,0.1004775
Lucinda_Childs,choreographer,85,79856.5,2025-01-03,0.1007175
Willie_John_McBride,player,85,79097.0,2025-01-03,0.104515
Billy_Hart,music,85,79000.0,2025-01-03,0.105
Peter_Gerety,actor,85,78413.0,2025-01-03,0.107935
Bobby_Rush_(musician),composer,85,77692.0,2025-01-03,0.11154
Chuck_Rainey,music,85,77449.0,2025-01-03,0.112755
Richard_D._Ryder,psychologist,85,76601.0,2025-01-03,0.116995
Bennie_Maupin,clarinet,85,75765.0,2025-01-03,0.121175
Michael_Cook_(historian),historian,85,72520.0,2025-01-03,0.1374
Philip_Proctor,actor,85,88203.0,2025-01-03,0.058985
Averil_Cameron,historian,85,89359.0,2025-01-03,0.053205
Ralph_Towner,guitar,85,40561.0,2025-01-03,0.297195
Lance_Alworth,football,85,90868.0,2025-01-03,0.04566
David_Ackroyd,actor,85,99267.5,2025-01-03,0.0036625
Frances_Mayes,novelist,85,99026.0,2025-01-03,0.00487
Jo_Ann_Pflug,actor,85,97994.0,2025-01-03,0.01003
Roscoe_Mitchell,composer,85,97632.0,2025-01-03,0.01184
Wyche_Fowler,politician,85,96410.5,2025-01-03,0.0179475
Richard_Edlund,special_effects,85,96208.0,2025-01-03,0.01896
Kenneth_Binmore,economist,85,96197.0,2025-01-03,0.019015
Daniel_Goldin,politician,85,96022.0,2025-01-03,0.01989
John_Cornwell_(writer),novelist,85,95919.5,2025-01-03,0.0204025
Louise_Sorel,actor,85,95522.5,2025-01-03,0.0223875
Ernest_Sosa,philosopher,85,94823.0,2025-01-03,0.025885
Rub̩n_Hinojosa,politician,85,93560.5,2025-01-03,0.0321975
Jack_Shepherd_(actor),actor,85,93547.0,2025-01-03,0.032265
Penny_Fuller,actor,85,93426.0,2025-01-03,0.03287
"Meghnad_Desai,_Baron_Desai",economist,85,92939.5,2025-01-03,0.0353025
Mary_Rand,athletic,85,92184.0,2025-01-03,0.03908
Stanley_Mouse,painter,85,92120.0,2025-01-03,0.0394
Helen_Donath,singer,85,71979.0,2025-01-03,0.140105
Dennis_Tito,entrepreneur,85,70464.0,2025-01-03,0.14768
Richard_Lindzen,physicist,85,69404.0,2025-01-03,0.15298
Juliet_Mitchell,psychologist,85,67868.5,2025-01-03,0.1606575
Anthony_S._Fauci,immunologist,85,49207.0,2025-01-03,0.253965
Arlie_Russell_Hochschild,sociologist,85,48037.0,2025-01-03,0.259815
Stephen_Kovacevich,pianist,85,45450.0,2025-01-03,0.27275
Don_Nelson,basket,85,45002.0,2025-01-03,0.27499
Chris_Menges,film,85,44851.0,2025-01-03,0.275745
Donald_Wuerl,priest,85,44713.0,2025-01-03,0.276435
Luis_Valdez,film,85,44636.0,2025-01-03,0.27682
George_Ritzer,sociologist,85,43899.0,2025-01-03,0.280505
Maxine_Hong_Kingston,author,85,43235.0,2025-01-03,0.283825
John_Castle,actor,85,43077.0,2025-01-03,0.284615
Robert_Winston,professor,85,42710.0,2025-01-03,0.28645
Robert_Pinsky,poet,85,42679.5,2025-01-03,0.2866025
Steve_Swallow,composer,85,42612.0,2025-01-03,0.28694
Wendy_Doniger,indologist,85,41860.5,2025-01-03,0.2906975
John_Hagee,pastor,85,41733.0,2025-01-03,0.291335
Michael_Lindsay-Hogg,film,85,41039.0,2025-01-03,0.294805
Stanley_Hauerwas,ethicist,85,40609.0,2025-01-03,0.296955
Gilbert_Shelton,artist,85,49368.0,2025-01-03,0.25316
Judy_Cornwell,actor,85,51357.0,2025-01-03,0.243215
John_Schuck,actor,85,51376.0,2025-01-03,0.24312
Brian_Bennett,composer,85,60168.5,2025-01-03,0.1991575
Connie_Mack_III,politician,85,66412.5,2025-01-03,0.1679375
Gary_Bartz,composer,85,66266.0,2025-01-03,0.16867
Joe_Gibbs,nascar,85,65225.5,2025-01-03,0.1738725
Charles_Fox_(composer),composer,85,63473.0,2025-01-03,0.182635
Andrew_Neiderman,screenwriter,85,63042.0,2025-01-03,0.18479
Zandra_Rhodes,designer,85,62872.0,2025-01-03,0.18564
David_Price_(American_politician),politician,85,61762.0,2025-01-03,0.19119
John_Esposito,professor,85,58663.5,2025-01-03,0.2066825
Carole_Ann_Ford,actor,85,51821.5,2025-01-03,0.2408925
Lonnie_Liston_Smith,composer,85,57888.0,2025-01-03,0.21056
Adam_Przeworski,political_scientist,85,57547.0,2025-01-03,0.212265
John_Irvin,film,85,57270.0,2025-01-03,0.21365
Joanna_Miles,actor,85,56294.5,2025-01-03,0.2185275
Graham_T._Allison,political_scientist,85,55279.0,2025-01-03,0.223605
David_Peoples,screenwriter,85,54359.0,2025-01-03,0.228205
Robert_S._Kaplan,economist,85,53594.0,2025-01-03,0.23203
Martin_Sheen,actor,85,1143.0,2025-01-03,0.494285
Deanna_Dunagan,actor,85,99629.5,2025-01-03,0.0018525
Richard_Shelby,politician,91,13888.0,2024-01-03,0.62856
Richard_Rhodes,historian,88,56701.0,2024-01-03,0.315495
James_Gill_(artist),painter,91,75356.0,2024-01-03,0.32122
Johnny_Tillotson,music,86,42485.5,2024-01-03,0.3205725
Joseph_P._Kerwin,physician,93,88809.0,2024-01-03,0.319955
Matt_Clark_(actor),actor,89,62422.0,2024-01-03,0.31989
Lynn_Carlin,actor,87,49290.0,2024-01-03,0.31955
Theodore_Edgar_McCarrick,prelate,95,26058.0,2024-01-03,0.69971
Leon_O._Chua,academic,89,62691.0,2024-01-03,0.318545
Jack_Daniels_(coach),athlete,92,82561.0,2024-01-03,0.318195
Max_Baer_Jr.,actor,88,56181.0,2024-01-03,0.318095
Jac_Holzman,entrepreneur,94,95839.0,2024-01-03,0.317805
Theodore_Zeldin,historian,92,82787.0,2024-01-03,0.317065
Kenneth_J._Gergen,psychologist,90,69621.0,2024-01-03,0.316895
Sheldon_Lee_Glashow,physicist,93,12818.0,2024-01-03,0.69991
Oliver_Ford_Davies,actor,86,43591.0,2024-01-03,0.315045
Stuart_Kauffman,biologist,86,45789.0,2024-01-03,0.304055
Stanley_Norman_Cohen,geneticist,90,69992.0,2024-01-03,0.31504
Robert_Benton,film,93,12178.0,2024-01-03,0.70311
Joseph_P._Allen,astronaut,88,56897.0,2024-01-03,0.314515
Joan_Blackman,actor,87,50445.0,2024-01-03,0.313775
Dee_Palmer,music,88,57071.0,2024-01-03,0.313645
Madeleine_Kunin,politician,92,83661.0,2024-01-03,0.312695
Rosey_Grier,actor,93,90263.0,2024-01-03,0.312685
David_Scott,astronaut,93,11897.0,2024-01-03,0.704515
Virginia_McKenna,actor,94,18230.0,2024-01-03,0.70585
Douglas_McIlroy,engineer,93,91048.0,2024-01-03,0.30876
Jon_Cypher,actor,93,91091.0,2024-01-03,0.308545
Ron_Atkinson,football,86,45278.0,2024-01-03,0.30661
Bradley_Efron,bioinformatician,87,51899.5,2024-01-03,0.3065025
Lou_Antonio,actor,91,75138.0,2024-01-03,0.32231
Jo_Anne_Worley,actor,88,55278.0,2024-01-03,0.32261
Jane_Yolen,writer,86,41911.0,2024-01-03,0.323445
Erin_Pizzey,writer,86,41788.0,2024-01-03,0.32406
Rita_R._Colwell,research,91,72817.5,2024-01-03,0.3339125
Peter_Lupus,actor,93,86148.0,2024-01-03,0.33326
Anita_Gillette,actor,89,59761.0,2024-01-03,0.333195
Nicholas_Grimshaw,architect,86,40074.0,2024-01-03,0.33263
Patrick_Godfrey,actor,92,79739.0,2024-01-03,0.332305
John_Guare,playwright,87,46755.0,2024-01-03,0.332225
